 the story flashes back three months to ramat  one of the richest countries of the middle east  where a revolution is about to take place  prince ali yusuf gives a fortune in jewels  which he needs sent out of the country  into the safekeeping of bob rawlinson  his personal pilot and the only person he can trust  rawlinson complies with the prince s request  apparently by concealing the jewels in the luggage of his sister  joan sutcliffe  who is travelling with her daughter  jennifer  he is seen doing this by a mysterious and unnamed woman in the next room  soon after  both rawlinson and the prince are killed in an airplane crash while attempting to leave the country after a flight mechanic named sergeant achmed sabotages their plane  a number of people  including british intelligence  get onto the trail of the jewels  and their attention focuses on meadowbank school  where not only jennifer  but also the prince s cousin and expected fianc  e  shaista  are studying  this term at meadowbank there are both old and new staff  miss chadwick helped miss bulstrode found the school  miss vansittart has been teaching there for several years  and miss rich for 1 1 2 years  miss johnson is the girls  matron  the new staff include ang  le blanche  a french teacher   grace springer  a gym teacher   ann shapland  miss bulstrode s new secretary   and adam goodman  a gardener  or actually an undercover british agent posing as a gardener   miss bulstrode is nearing retirement  and is deciding whom to appoint as her successor  the others assume miss vanisttart will be the successor    she would perserve miss bulstrode s legacy but is unimaginative and has no new ideas  but miss bulstrode is also considering miss rich  who is young and has lots of ideas but less experience  she is not considering miss chadwick  whom she thinks is too old  although others may assume miss chadwick is the second most likely candidate   but all these deliberations are cut short when miss springer is shot dead in the sports pavilion late at night  and miss johnson and miss chadwick discover her body  following the murder  inspector kelsey interviews everyone and adam goodman reveals his true identity to miss bulstrode  meanwhile  jennifer sutcliffe  an expert tennis player  complains that her racquet feels unbalanced  it must have been warped in the ramat heat   and she writes to her mother asking for a new one  she swaps tennis racquets with julia upjohn  who prefers jennifer s racquet because it has been refurbished recently  later a strange woman arrives and gives jennifer a new racquet  saying it s a gift from her aunt gina  the woman takes the old racquet  actually julia s   ostensibly to return it to aunt gina for restringing  later  julia points out that this is impossible because aunt gina knows that jennifer s racquet had been refurbished and restrung recently  so she would not assume the problem is in the strings  sure enough  aunt gina writes to say that she has not sent a new racquet  during a weekend when many of the girls are at home with their parents  shaista is apparently kidnapped by a chauffeur posing as the one sent by her uncle to take her home  that night there is a repetition of murder when miss chadwick is disturbed by torch light in the sports pavilion and miss vansittart is found dead there  having been apparently coshed  many of the girls go home  but the resourceful julia  who has been pondering the exchange of the racquets  takes her  really jennifer s  racquet back to her room and discovers the gems in the hollowed out handle  she hears someone at the door who quietly turns the knob and attempts to enter  but julia has pushed furniture against the door to prevent a murderer from entering  the next day julia flees the school to tell her story to hercule poirot  whom she has heard of through a friend of her mother  the police start to focus on the newcomer  miss blanche  but in fact she is not the murderer  instead  she knows who the murderer is  and makes an attempt at blackmail that backfires when she is also killed  with the school struggling to survive the scandal of two murders  the denouement has arrived  poirot reviews what the reader already knows  and then explains that princess shaista was an impostor   the real shaista had been kidnapped earlier in switzerland  and the apparent abduction was actually the imposter s escape from the school  she was the representative of one group of interests who  crucially  did not know where the gems had been concealed  the murderer  however  did know where the jewels were concealed and must have been in ramat to see bob rawlinson hide them  most of the teachers could not have been there    the exception was eileen rich  who was apparently sick at the time but was in fact in ramat  jennifer had even recognised her  although she remembered the woman she had seen as a fatter woman   it later transpires that miss rich had been in ramat for the delivery of an illegitimate child that was stillborn   just as it seems that miss rich is the murderer  mrs  upjohn enters the room having been recalled from her holiday in anatolia and identifies by face the woman she had seen through mrs bulstrode s window   ann shapland  who is well known in intelligence circles as a ruthless espionage agent and a mercenary  it was shapland who had had the room next to bob rawlinson at the start of the book  ann shapland draws a pistol and miss bulstrode steps in front of mrs  sutcliffe    miss chadwick does the same to protect miss bulstrode  and is fatally wounded  it is revealed that ann shapland murdered miss springer  who caught her while she was searching the sports pavilion for the jewels  she also murdered miss blanche  who knew her secret and tried to blackmail her  but she did not kill miss vansittart  and had a perfect alibi for that night  miss vansittart was actually killed by miss chadwick  in an unpremedited fit of passion  miss chadwick had found miss vansittart in the sports pavilion the second night  kneeling in front of shaista s locker  apparently snooping  miss chadwick disliked miss vansittart and did not consider her a suitable successor for meadowbank  miss chadwick was carrying a sandbag for protection  and here was miss vansittart in a perfect position to be coshed from behind  barely conscious of her actions  she kills her  but she feels immediate remorse  and later throws herself in front of a bullet to save miss bulstrode  as miss chadwick lies dying  she confesses that she imagined the removal of the widely presumed successor would make miss bulstrode change her mind about retiring  so the first and third murders are linked by the same murderer  while the second and third murders are linked by the same method  a sandbag   shapland used the sandbag to make it seem that the second and third murders were linked  since she had an alibi for the second murder  at the end of the book  miss bulstrode reconfirms her decision to make miss rich her eventual successor  poirot turns over the gems to the enigmatic   mr  robinson   who  in turn  delivers them to the english woman who has been secretly married to prince ali yusuf  one emerald is returned as a reward to julia upjohn ,thriler
 in the following summary  events are not given in strict narrative order  mark easterbrook  the hero of the book and its principal narrator  sees a fight between two girls in a chelsea coffee bar during which one pulls out some of the other s hair at the roots  soon afterwards he learns that this second girl  thomasina tuckerton  has died  at dinner with a friend  poppy stirling mentions something called the pale horse that arranges deaths  but is suddenly scared at having mentioned it and will say no more  when mark encounters the police surgeon  corrigan  he learns of the list of names found in father gorman s shoe  the list includes the names of mark s godmother  lady hesketh dubois  who has recently died of what appear to be natural causes  and of thomasina tuckerton  he begins to fear that the list contains the names of those dead or shortly to die  when mark goes to much deeping with the famous mystery writer  ariadne oliver  to a village fete organised by his cousin  he learns of a house converted from an old inn called the pale horse  now inhabited by three modern  witches  led by thyrza grey  visiting houses in the area  he meets a wheelchair using man  mr venables  who has no apparent explanation for his substantial wealth  he also visits the pale horse  where thyrza discusses with mark the ability to kill at a distance  which she claims to have developed  in retrospect it seems to mark that she has been outlining to him a service that she would be willing to provide  in the police investigation  there is a witness  zachariah osbourne  who describes a man seen following father gorman shortly before the murder  later  he contacts the police to say that he has seen this same man in a wheelchair   it is venables  when he learns that venables suffered from polio and would be incapable of standing due to atrophy of the legs  osbourne is nonetheless certain of his identification and begins to suggest ways that venables could have faked his own disability  when mark s girlfriend does not take his growing fears seriously  he becomes disaffected with her  he does  however  receive support from ariadne oliver  and from a vicar s wife  mrs dane calthrop  who desires him to stop whatever evil may be taking place  he also makes an ally of ginger corrigan  a girl whom he has met in the area  and who successfully draws poppy out about the pale horse organisation  she obtains from her an address in birmingham where he meets mr bradley  a lawyer who outlines to him the means by which the pale horse can kill someone for him without breaking the law  with the agreement of inspector lejeune and the cooperation of ginger  mark agrees to solicit the murder of his first wife  who will be played by ginger  at a ritual of some kind at the pale horse  mark witnesses thyrza apparently channel a malignant spirit through an electrical apparatus  shortly afterwards  ginger falls ill and begins to decline rapidly  in desperation  mark turns to poppy again  who now mentions a friend  eileen brandon  who resigned from a research organisation called crc  customers  reactions classified  that seems to be connected with the pale horse  when mrs brandon is interviewed  she reveals that both she and mrs davis worked for the organisation  which surveyed targeted people about what foods  cosmetics  and proprietary medicines they used  mrs oliver now contacts mark with a key connection that she has made   another victim of the pale horse  mary delafontaine  has lost her hair during her illness  the same thing happened to lady hesketh dubois  and thomasina s hair was easily pulled out during the fight  moreover  ginger has begun to shed her own hair  mark recognises that these are symptoms  not of satanic assassination of some sort  but of thallium poisoning  at the end of the novel it is revealed that osbourne has been the brains behind the pale horse organisation    the black magic element was entirely a piece of misdirection on his part  while the murders were really committed by replacing products the victims had named in the crc survey with poisoned ones  osbourne s clumsy attempt to implicate venables was his final mistake ,thriler
 it is while visiting wilbraham crescent one afternoon on his own business that special branch agent colin   lamb   takes the terrified sheila into his arms  he is investigating areas connected with crescents or the moon while following up a clue to the route by which classified information is leaving the country  the clue is a note found in a dead agent s pocket    letter m  number 61  and a sketch of a crescent moon are all that is written on a bit of hotel stationery  sketched in the book   at 19 wilbraham crescent  home of the blind miss pebmarsh  a police investigation begins into the murder  the dead man has a business card in his pocket indicating that the bearer is an insurance salesman called r  h  curry  neither the company nor the salesman are real  police learn soon  the clothing reveal nothing else  as all labels have been removed  he was killed by a knife  an ordinary kitchen knife  a colourful group of neighbours is interviewed by inspector hardcastle with his friend lamb in attendance as his note taking sergeant  the neighbouring homes adjoin the murder site on the street or from the back gardens in this unusually arranged victorian housing development  the most interesting of the neighbours to colin is the ramsey family   the husband popped off for business travel days after his boys came home for the school vacation  as he does frequently for his  constructional  profession  he is clearly taken with sheila  an extra motive to aid his friend  the inspector  things look bleak for sheila when the aunt who raised her  mrs  lawton  is questioned by hardcastle  her niece s full name is rosemary sheila  but the girl preferred sheila from age 6  rosemary is the name on a leather travel clock found at the scene of the murder  but lost before the police gathered up the clocks set to the incorrect time  frustrated  colin approaches hercule poirot  an old friend of his father  to investigate the case  he challenges poirot to do so from his armchair as he had always claimed was possible  he leaves the celebrated detective with detailed notes on the investigation thus far  the celebrated detective accepts the challenge  then instructs colin to talk with the neighbors beyond the initial interviews with inspector hardcastle  at the inquest in crowdean  the medical examiner reveals that the victim had been given a  micky finn   chloral hydrate in alcohol  before he was murdered  after the inquest  edna brent  one of sheila  s fellow secretaries  expresses her confusion at something said in evidence  what she said couldn t be true  she tells the young officer she first encounters  she attempts to draw it to hardcastle  s attention  but that lower level officer deflects her  within hours  she is found dead in a telephone box on wilbraham crescent  strangled with her own scarf  the dead man s identity proves hard to discover  further frustrating hardcastle  a letter from a woman called mrs  merlina rival  original name flossie gapp  seems the first solid lead  she appears  identifies the dead man as her one time husband  harry castleton  after careful questioning by the inpsector  in that week  colin has left britain on his own case  travelling behind the iron curtain to romania  he returns with the information he needed  but not the person he hoped to find  following poirot s advice  colin seeks to talk with the neighbors  he makes an important discovery in a ten year old girl  geraldine brown  who lives in the apartment block on the other side of the street  she has been observing the events at wilbraham crescent with a pair of opera glasses while confined to her room with a broken leg  she records events of interest  she reveals that a new laundry service delivered a heavy basket of laundry on the morning of the murder  colin shares his discovery with hardcastle  mrs  rival wrote to the police to state that her late husband had a scar behind his left ear  meeting her in london  hardcastle tells her the scar is only a few years old  per medical examination  long after she had last seen him  upset at this news  she calls the person who involved her in this case  despite a police  tail  on her to find this link  she is found dead at victoria tube station  stabbed in the back  three murders now  the bodies are piling up  and the police are no closer to resolving their case  hardcastle has one firm fact   mrs  rival was hired by the murderer to make the identification she did  and then killed for it  poirot  s initial view of this case is that the appearance of complexity must conceal quite a simple murder  the clocks are therefore a red herring  as is the presence of sheila  and the removal of the dead man s wallet  tailor marks in the clothing  colin updates poirot on succeeding visits  teasing him for not yet finding the solution  poirot took a room in a crowdean hotel to tell inspector hardcastle and colin lamb what he has deduced  from a careful chronology of events  he deduces what edna realised  she returned early to the secretarial bureau from lunch the day of the murder because of damage to her shoe  unnoticed by her boss  miss martindale  edna knows that miss martindale took no telephone call at the time she testified that she had  thus only one person had motive to murder poor edna  from that fictitious call  the boss sent sheila to miss pebmarsh  s house for steno typing service  miss pebmarsh steadfastly denied ever requesting this service  mrs  bland  one of the neighbors of 19 wilbraham crescent  mentioned she had a sister in the initial interview with insp  hardcastle  poirot deduced the identity of this sister  miss martindale  owner of cavendish secretarial and typewriting bureau  is the sister of mrs  bland  her typing service specialized in readying author s texts for publication  mystery authors and a few writers of seamy romances  the present mrs  bland is the second mrs  bland  also deduced by poirot  mr  bland said his wife was the sole living relative for her family inheritance    how could she be sole heir and have a sister  at the same time  mr  bland married in the war  but his wife was killed overseas in that same war    he remarried soon after  another canadian woman  the canadian family of his first wife had disapproved of him  cut off communication with their daughter so thoroughly that they did not know she was dead  some 16 years later  the first wife was heiress to an overseas fortune  thought to be the last living relative  when news of it reached the blands  they decided that the second mrs  bland must pose as the heiress in order to obtain the money  rather than admit the death  the couple succeeded in fooling the british law firm that sought the heir on behalf of the canadian firm handling the will  when quentin duguesclin  who knew the first wife and her family  decided to look her up in england more than a year later  a plan was laid to murder him  the plan was simple  with additions like the clocks taken from an unpublished mystery story whose author had been a close client of miss martindale  she was avaricious and brutal but not imaginative  mrs  rival was murdered before she could tell the police who asked her to make the false identification  just as edna had been killed before she revealed what she inadvertently knew  mr  bland and his sister in law thought their plan would baffle the police  while mrs  bland felt she was a pawn in their schemes  rather than the full partner she was  mr  bland took care to dispose of mr  duguesclin s passport on a quick trip to boulogne  which trip he was bold enough to mention to colin in casual conversation  again proving poirot s point that people reveal much in simple conversation  poirot has assumed this trip  so the man s passport would be found in a country different than where he was murdered  and long after friends and family in canada had missed him on his vacation in europe  the missing clock  the one with rosemary written in faded letters  was traced as well  colin realized that sheila had taken it that afternoon  seeing it was her very own clock  mislaid on the way to a repair shop  she tossed it in the neighbor s trash  but she had not mislaid it initially    her boss  miss martindale  had taken it as part of her murder plot  following poirot s resolution of the motives for these murders  colin sees his error in reading the note he carries  turned upside down  it points him to 19 wilbraham crescent  miss pebmarsh is the center of the ring passing information to the other side in the cold war  using braille system to encode their messages  he has decided to marry sheila and realizes that miss pebmarsh is the real mother of his love  a true gentleman  he gives miss pebmarsh two hours warning of the net about to close around her  soon to be his mother in law  she chose her cause over her child once  and does so again  finding a knife to defend herself  colin disarms her  and the two wait for the arrest  each secure that their convictions are the true ones  the novel closes with two letters from inspector hardcastle to poirot  telling him police have found all the hard evidence to close the case  mrs  bland  cracked  under questioning  and admitted all  the two plots are tied in several points  but one is clever  colin initially seeks  but did not find  61 wilbraham crescent  that is home to the blands  who committed the murder that hardcastle and poirot want to solve  initially  the blands are not suspected in the murder at all  and of no interest to colin  the murdered body was found in 19 wilbraham crescent  a murder in which the owner had no involvement  instead  it was the home of the person whom colin sought  center of the spy ring  miss pebmarsh  it is important to have human curiosity  to turn the paper every direction  viewed from the 21st century  well past the cold war  its flavor and feeling are well captured in this novel ,thriler
  would you like to see a picture of a murderer    jane marple is asked by major palgrave whilst on a luxurious holiday in the caribbean  when she replies that she would like to hear the story  he explains  there once was a man who had a wife who tried to hang herself  but failed  then she tried again later  and succeeded in killing herself  the man remarried to a woman who then tried to gas herself to death  she failed  but then tried again later and succeeded  just as major palgrave is about to show the picture to her  he looks over her shoulder  appears startled  and changes the subject  the next morning  a servant  victoria johnson  finds him dead in his room  doctor graham concludes that the man died of heart failure    he showed all the symptoms  and had a bottle of serenite  a drug for high blood pressure  on his table  miss marple is convinced that palgrave was murdered  but needs to see the photograph he was about to show her before seeing something over her shoulder that caused him to stop  she asks doctor graham to find it  saying it is a picture of her nephew  meanwhile  she interviews other people  including tim and molly kendall  the owners of the hotel  mr rafiel  an invalid  and esther walters  mr  rafiel s secretary  lucky dyson and her husband and edward and evelyn hillingdon  on the beach when mr rafiel is going for a swim  miss marple sees senora de caspearo  a woman on holiday  she says that she remembers major palgrave because he had an evil eye  miss marple corrects her that he actually has a glass eye  but she still says that it was evil  victoria informs the kendalls that she did not remember seeing the serenite on the man s table when she was tidying up in the afternoon  that night  victoria is found stabbed  molly starts having nightmares every night  and miss marple investigates why molly is having nightmares  she finds jackson in the house looking at molly s cosmetics  saying that if belladonna was administered to it  then it would cause nightmares  the next night  tim finds molly unconscious on the floor  having taken an overdose of sleeping pills  the police are involved  and a cook  enrico  tells them that he saw molly kendall holding a steak knife before going outside  miss marple also asks people if major palgrave told people about the photo  and other people say that it was not a photo of a wife killer he said  but a husband killer and miss marple becomes confused  at night  tim wakes up the hotel as his wife  molly  is missing  they find what seems to be her body  in a creek  miss marple arrives and tells them that it is not molly  but lucky    the two resemble one another  miss marple rudely wakes mr rafiel at night and tells him that they must prevent another death  they go to tim and molly kendall s house and find tim asking molly to drink some wine as it will soothe her down  miss marple takes it away from him and gives it to rafiel  saying that there was a deadly narcotic in it  she explains that tim kendall is the wife killer that major palgrave had a photo of  but saw him over miss marple s shoulder  miss marple thought that he saw someone on the right  where the hillingdons and the dysons were coming up the beach  but she remembered that he had a glass eye so could not see on his right  but only on his left where tim and molly were sitting  tim was planning to kill his wife  but major palgrave recognized him and so had to be killed  and victoria remembered the serenite so she was killed  tim put belladonna in molly s cosmetics to have a reason for her to commit suicide  when molly accidentally took the sleeping pill overdose  tim saw his chance and asked her to meet him by the creek  molly  on her way to the meeting  had a scary vision from the belladonna and wandered off  tim saw lucky waiting there and mistook her for molly and killed her  he was about to poison her when miss marple came in  esther walters suddenly falls to tim s knees and says that tim isn t a killer  tim shouts at her  asking whether she wants to get him hanged  we learn that tim was planning to marry esther  after molly s death  because he had heard that she was going to inherit a large sum of money from mr rafiel  in the epilogue  we see miss marple taking her plane back to england  surrounded by her friends from the hotel ,thriler
 ambitious young michael rogers   the narrator of the story   falls in love with fenella guteman  ellie  the first time he sets eyes on her in the mysterious yet scenic  gipsy s acre   complete with its sea view and dark fir trees  before long  he has both the land and the woman  but rumors are spreading of a curse hanging over the land  not heeding the locals  warnings  the couple take up residence at  gipsy s acre   leading to a devastating tragedy ,thriler
 harry stanford is a rich businessman  while travelling on his yacht  he mysteriously falls overboard owing to a storm  leaving his entire fortune  estimated to be around six to seven billion dollars to his three children tyler  a circuit court judge  kendall a successful fashion designer and woodrow ,thriler
 while staying with his aunt jane in suffolk  adam dalgliesh stumbles across a most bizarre and frightening murder  a local detective novelist  maurice seton  becomes himself the subject of investigation when his boat washes ashore with his body inside  with both his hands cut off  seemingly with a meat cleaver  strangely  the scene of his death is mirrored in a manuscript for the new thriller he was writing   ,thriler
 the coffin dancer struck 5 years ago  killing two techs who worked with lincoln rhyme  and it seems he has struck again  then it was a bomb in a wastebasket  this time it s on a plane  a coverup is witnessed  a hitman hired  and all hell breaks loose  there are three key witnesses the dancer has been hired to kill and he just finished off the first  the police and the federal bureau investigators are desperate to keep the last two safe as well as finding the killer behind the bombing  rhyme is more interested in just finding the dancer  he drops his current case and dives head first  so to speak  into the evidence  amelia sachs  his arms and legs  is sent off to every crime scene in hopes to find that one shred of evidence to pin down the killer  the crime scenes pile up as they get closer to their man then they could ever hope to be  but still he outsmarts them  this game of cat and mouse they play ends many lives  just to save the two ,thriler
 judith taverner is a beautiful young heiress who comes to london to join high society  she takes an instant dislike to her unwilling guardian  julian  fifth earl of worth  who  having met her earlier in a small town filled with bucks watching a boxing match  treats her with a familiarity reserved for loose women  judith soon becomes a sensation in london  she gets many offers of marriage  including one from the duke of clarence   worth does not permit her to marry any one of them  this initially makes judith very angry  but she comes to appreciate it later  judith has a younger brother named peregrine  perry  who is a young handsome boy with very little sense and a lot of money to spare  hence  he is always getting into trouble  perry and judith s cousin bernard taverner seems always so kind and attentive  though there is little love lost between him and worth  perry keeps getting into scrapes  he is challenged to a duel  gets held up  and nearly gets poisoned  worth suspects that bernard is the villain and he sends his brother  captain the hon  charles audley to watch over perry  meanwhile  bernard tries to convince judith that it is worth who is the real culprit  in the end  after worth provokes taverner into acting  the truth comes out and bernard is shown to be the guilty one  the sparring and eventual love affair of judith and julian  against the backdrop of judith s brother peregrine s romance and danger  make up this novel  miss heyer s an infamous army is a sequel to regency buck ,thriler
 dr  kay scarpetta  now freelancing with the national forensic academy in florida  takes charge of a case that stretches from steamy florida to snowbound massachusetts  one as unnerving as any she has ever faced  the teasing psychological clues lead scarpetta and her team  pete marino  benton wesley  and lucy farinelli  to suspect that they are hunting someone with a cunning and malevolent mind whose secrets have kept them in the shadows  until now ,thriler
 it is 1896 in the sahara  two officers  andr   de saint avit and jean morhange investigate the disappearance of their fellow officers  while doing so  they are drugged and kidnapped by a tarqui warrior  the procurer for the monstrous queen antinea  antinea  descendant of the rulers of atlantis  has a cave wall with the 120 niches carved into it  one for each of her lovers  only 53 have been filled    when all 120 have been filled  antinea will sit atop a throne in the center of the cave and rest forever  saint avit is unable to resist antinea s charms  by her will  he murders the asexual morhange  ultimately  he is able to escape and get out of the desert alive ,fantasy
 the premise of the book is that everyone who has ever died  up to the time in which the book is set  which seems to be about the time of its publication  has gone to styx  the river that circles the underworld  the book begins with charon  ferryman of the styx being startled mdash   and annoyed mdash   by the arrival of a houseboat on the styx  at first afraid that the boat will put him out of business  he later finds out that he is actually to be appointed the boat s janitor  what follows are eleven more stories  for a total of twelve  which are set on the house boat  there is no central theme  and the purpose of the book appears to be as a literary thought experiment to see what would happen if various famous dead people were put in the same room with each other  each chapter is a short story featuring various souls from history and mythology  in the twelfth chapter the house boat disappears  leading into the sequel  pursuit of the house boat ,fantasy
 robert  bobby  pendragon  an everyday athletic junior high school student from stony brook  connecticut discovers that he is a traveler   someone who is able to use mystical flumes to journey among ten distinct spacetime realities  called  territories   his uncle press  the lead traveler  tells him that they have a crucial mission   to stop the efforts of the shapeshifting demon saint dane  a supporter of the darker side of human nature who believes that everything there is or was  collectively called halla  must be destroyed so that he may rebuild it  according to his own designs  as each territory reaches a critical turning point  saint dane arrives  hoping to lead its people toward self destruction  bobby travels to the ten territories to thwart saint dane s plans  sending journals to his home  second earth  to be received by his best friends mark dimond and courtney chetwynde  who become sometimes involved with the action and are deemed bobby s  acolytes   there is one traveler from each territory and bobby soon realizes that his role is to replace his uncle as the lead traveler  pursuing saint dane across halla  and helping to guide the territories back toward stability with the assistance of the other travelers  their acolytes  and further allies  the turning points of the territories  in order  occur on denduron  cloral  first earth  veelox  eelong  zadaa  quillan  ibara  second earth  and third earth  not only does bobby come up against the forces of saint dane  but he also learns the skills of martial arts and how to respect the diverse peoples of the territories he encounters  which wildly differ in their social structures  technologies  philosophies  traditions  and other cultural aspects  he also has to adapt to each territory s environments to get to saint dane  as the saga progresses  bobby begins to learn the nature of what it really means to be a traveler  that saint dane s ultimate goal includes a mysterious event called  the convergence   and how different he actually is from a normal american teenager  by the ninth book  bobby successfully prevents the destruction of six territories  but on second earth  veelox  and quillan the travelers fail  allowing saint dane to claim victory  even worse  by taking over second earth  saint dane manages to reverse all previous traveler victories  founding an elitist  genocidal cult called ravinia that marches its robot army of humanoid soldiers freely throughout the territories  in the last book  bobby and the travelers learn that they are not actually humans  but rather  spirits created by solara  the source of all accumulated human knowledge  reuniting one last time  they manage to defeat saint dane in a final battle on third earth  thus reviving halla and beginning its process toward recovery ,fantasy
 the entire book is spread out over eight weeks of time  compared to the two or three in book 1  titled simply abarat  the book picks up several weeks after the original had left off    weeks wherein candy quackenbush and malingo the geshrat  a character introduced in the first book  have traveled from hour to hour to evade the bounty hunter otto houlihan  christopher carrion s whereabouts are revealed only in the second quarter of the book  wherein he plots with the sacbrood in the pyramids of xuxux  sacbrood are terrifying insects of all shapes and sizes which christopher carrion has been breeding in order to help him create absolute midnight  under the cover produced by the sacbrood  he expects  the destroyers called the requiax will emerge from under the sea of izabella  which surrounds the abarat  and annihilate everything they see  giving carrion the opportunity to re organize the world according to his will  candy begins to develop powers of great magic  with which she frees the mysterious beings called totemix from their imprisonment in the twilight palace on the island of scoriae  malingo  separated from her on the carnival island of babilonium  joins with others of candy s acquaintance to form a force of resistance against the armies of midnight  candy is eventually captured by letheo  the lizard boy servant of christopher carrion  and taken to the island efreet  the enchantress diamanda  having died of an encounter with a monster  travels as a ghost to the human world  where she finds her also ghostly husband henry and with him works to prepare candy s home town for the flood resulting from its imminent meeting with the abarat  when this meeting occurs  henry s opening of the factory farm which is the town s only industrial outlet is used as a comment on the variety deprived lives of chickens raised in such factories  this book introduces readers to new characters including finnegan hob  the would be husband of princess boa  who is discovered by other characters in search of himself  having persuaded him to give up his vendetta against the abaratian dragons  whom he blames for his fiance   s death  the seekers travel to efreet  where candy is held prisoner by christopher carrion  they rescue candy and at her request return her to the human world  where she intends to hide from the abarat s perils  the two worlds meet in a dramatic climax  wherein it is revealed by the magician kaspar wolfswinkel that princess boa s soul is contained within candy s body  having been placed there by the fantomaya in obedience to the belief that princess boa  or her reincarnation  could halt the abarat s progressive degradation and revitalize the abarat as a whole  christopher carrion clashes with his grandmother mater motley  having learned that she had concealed candy s dual nature from him  and is severely wounded in the process  whether he dies or not is unclear   candy and most of the major characters return to the abarat when it is withdrawn from the human world  there  mater motley assumes control of gorgossium island  where she executes all of christopher carrion s living supporters  kaspar wolfswinkel s five hats  the source of his power  are left in the human world ,fantasy
